Cache directory: /opt/app-root/src/.cache/autoresearch

Data: all 6543 shards already downloaded at /opt/app-root/src/.cache/autoresearch/data

Tokenizer: already trained at /opt/app-root/src/.cache/autoresearch/tokenizer

Done! Ready to train.
Cloning into '/workspace'...
Switched to a new branch 'autoresearch/mar12'
branch 'autoresearch/mar12' set up to track 'origin/autoresearch/mar12'.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.203258e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011148 | lrm: 1.00 | dt: 40661ms | tok/sec: 12,893 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.881083 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,754 | mfu: 12.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.488496 | lrm: 1.00 | dt: 425ms | tok/sec: 1,234,497 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.041101 | lrm: 1.00 | dt: 426ms | tok/sec: 1,230,302 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.661490 | lrm: 1.00 | dt: 428ms | tok/sec: 1,223,895 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.335900 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,443 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.077340 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,605 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864666 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,004 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.683639 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,194 | mfu: 14.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.529093 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,364 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.396704 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,332 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.287087 | lrm: 1.00 | dt: 428ms | tok/sec: 1,225,333 | mfu: 14.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.189140 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,879 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.099682 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,038 | mfu: 14.8% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.024178 | lrm: 1.00 | dt: 429ms | tok/sec: 1,220,739 | mfu: 14.8% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.953370 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,307 | mfu: 14.9% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | loss: 5.892564 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,772 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.835254 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,954 | mfu: 14.8% | epoch: 1 | remaining: 297s    
step 00018 (1.0%) | loss: 5.782859 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,246 | mfu: 14.9% | epoch: 1 | remaining: 297s    
step 00019 (1.1%) | loss: 5.733513 | lrm: 1.00 | dt: 429ms | tok/sec: 1,223,354 | mfu: 14.9% | epoch: 1 | remaining: 296s    
step 00020 (1.3%) | loss: 5.689723 | lrm: 1.00 | dt: 432ms | tok/sec: 1,213,297 | mfu: 14.8% | epoch: 1 | remaining: 296s    
step 00021 (1.4%) | loss: 5.649096 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,176 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00022 (1.6%) | loss: 5.611365 | lrm: 1.00 | dt: 430ms | tok/sec: 1,218,781 | mfu: 14.8% | epoch: 1 | remaining: 295s    
step 00023 (1.7%) | loss: 5.572401 | lrm: 1.00 | dt: 429ms | tok/sec: 1,221,136 | mfu: 14.8% | epoch: 1 | remaining: 294s    
step 00024 (1.9%) | loss: 5.535576 | lrm: 1.00 | dt: 433ms | tok/sec: 1,211,937 | mfu: 14.7% | epoch: 1 | remaining: 294s    
step 00277 (38.4%) | loss: 3.323968 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,154 | mfu: 14.7% | epoch: 1 | remaining: 184s    
step 00278 (38.6%) | loss: 3.323758 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,083 | mfu: 14.6% | epoch: 1 | remaining: 184s    
step 00279 (38.7%) | loss: 3.324402 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,923 | mfu: 14.7% | epoch: 1 | remaining: 183s    
step 00280 (38.9%) | loss: 3.323050 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,275 | mfu: 14.7% | epoch: 1 | remaining: 183s    
step 00281 (39.0%) | loss: 3.324686 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,855 | mfu: 14.7% | epoch: 1 | remaining: 183s    
step 00282 (39.2%) | loss: 3.325888 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,113 | mfu: 14.6% | epoch: 1 | remaining: 182s    
step 00283 (39.3%) | loss: 3.325234 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,812 | mfu: 14.6% | epoch: 1 | remaining: 182s    
step 00284 (39.5%) | loss: 3.323972 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,793 | mfu: 14.7% | epoch: 1 | remaining: 181s    
step 00285 (39.6%) | loss: 3.322831 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,808 | mfu: 14.6% | epoch: 1 | remaining: 181s    
step 00286 (39.7%) | loss: 3.323921 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,589 | mfu: 14.6% | epoch: 1 | remaining: 180s    
step 00287 (39.9%) | loss: 3.321904 | lrm: 1.00 | dt: 438ms | tok/sec: 1,197,490 | mfu: 14.6% | epoch: 1 | remaining: 180s    
step 00288 (40.0%) | loss: 3.323182 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,600 | mfu: 14.7% | epoch: 1 | remaining: 179s    
step 00289 (40.2%) | loss: 3.323560 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,073 | mfu: 14.6% | epoch: 1 | remaining: 179s    
step 00290 (40.3%) | loss: 3.321403 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,473 | mfu: 14.6% | epoch: 1 | remaining: 179s    
step 00291 (40.5%) | loss: 3.322148 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,985 | mfu: 14.7% | epoch: 1 | remaining: 178s    
step 00292 (40.6%) | loss: 3.316930 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,264 | mfu: 14.6% | epoch: 1 | remaining: 178s    
step 00293 (40.8%) | loss: 3.312403 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,718 | mfu: 14.7% | epoch: 1 | remaining: 177s    
step 00294 (40.9%) | loss: 3.311423 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,299 | mfu: 14.6% | epoch: 1 | remaining: 177s    
step 00295 (41.0%) | loss: 3.313112 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,783 | mfu: 14.6% | epoch: 1 | remaining: 176s    
step 00296 (41.2%) | loss: 3.313843 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,985 | mfu: 14.6% | epoch: 1 | remaining: 176s    
step 00297 (41.3%) | loss: 3.312922 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,287 | mfu: 14.6% | epoch: 1 | remaining: 176s    
step 00298 (41.5%) | loss: 3.310914 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,729 | mfu: 14.6% | epoch: 1 | remaining: 175s    
step 00299 (41.6%) | loss: 3.305489 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,133 | mfu: 14.6% | epoch: 1 | remaining: 175s    
step 00300 (41.8%) | loss: 3.305810 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,827 | mfu: 14.7% | epoch: 1 | remaining: 174s    
step 00301 (41.9%) | loss: 3.306047 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,063 | mfu: 14.6% | epoch: 1 | remaining: 174s    
step 00302 (42.1%) | loss: 3.304224 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,410 | mfu: 14.6% | epoch: 1 | remaining: 173s    
step 00303 (42.2%) | loss: 3.304784 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,242 | mfu: 14.6% | epoch: 1 | remaining: 173s    
step 00304 (42.4%) | loss: 3.303238 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,246 | mfu: 14.6% | epoch: 1 | remaining: 172s    
step 00305 (42.5%) | loss: 3.302275 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,021 | mfu: 14.6% | epoch: 1 | remaining: 172s    
step 00306 (42.6%) | loss: 3.299523 | lrm: 1.00 | dt: 435ms | tok/sec: 1,203,880 | mfu: 14.6% | epoch: 1 | remaining: 172s    
step 00307 (42.8%) | loss: 3.294628 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,588 | mfu: 14.6% | epoch: 1 | remaining: 171s    
step 00308 (42.9%) | loss: 3.291560 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,984 | mfu: 14.6% | epoch: 1 | remaining: 171s    
step 00309 (43.1%) | loss: 3.286760 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,436 | mfu: 14.7% | epoch: 1 | remaining: 170s    
step 00310 (43.2%) | loss: 3.285271 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,090 | mfu: 14.6% | epoch: 1 | remaining: 170s    
step 00311 (43.4%) | loss: 3.283317 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,077 | mfu: 14.6% | epoch: 1 | remaining: 169s    
step 00312 (43.5%) | loss: 3.282615 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,605 | mfu: 14.6% | epoch: 1 | remaining: 169s    
step 00313 (43.7%) | loss: 3.282912 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,560 | mfu: 14.6% | epoch: 1 | remaining: 169s    
step 00314 (43.8%) | loss: 3.277720 | lrm: 1.00 | dt: 434ms | tok/sec: 1,207,070 | mfu: 14.7% | epoch: 1 | remaining: 168s    
step 00315 (44.0%) | loss: 3.276977 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,152 | mfu: 14.6% | epoch: 1 | remaining: 168s    
step 00316 (44.1%) | loss: 3.280941 | lrm: 1.00 | dt: 434ms | tok/sec: 1,207,797 | mfu: 14.7% | epoch: 1 | remaining: 167s    
step 00317 (44.2%) | loss: 3.277838 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,257 | mfu: 14.6% | epoch: 1 | remaining: 167s    
step 00318 (44.4%) | loss: 3.277469 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,388 | mfu: 14.7% | epoch: 1 | remaining: 166s    
step 00319 (44.5%) | loss: 3.278180 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,359 | mfu: 14.6% | epoch: 1 | remaining: 166s    
step 00320 (44.7%) | loss: 3.276328 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,994 | mfu: 14.7% | epoch: 1 | remaining: 166s    
step 00321 (44.8%) | loss: 3.279277 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,774 | mfu: 14.6% | epoch: 1 | remaining: 165s    
step 00322 (45.0%) | loss: 3.276171 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,513 | mfu: 14.6% | epoch: 1 | remaining: 165s    
step 00323 (45.1%) | loss: 3.274768 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,767 | mfu: 14.7% | epoch: 1 | remaining: 164s    
step 00324 (45.3%) | loss: 3.272950 | lrm: 1.00 | dt: 437ms | tok/sec: 1,201,016 | mfu: 14.6% | epoch: 1 | remaining: 164s    
step 00325 (45.4%) | loss: 3.269803 | lrm: 1.00 | dt: 434ms | tok/sec: 1,207,323 | mfu: 14.7% | epoch: 1 | remaining: 163s    
step 00326 (45.6%) | loss: 3.268971 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,234 | mfu: 14.6% | epoch: 1 | remaining: 163s    
step 00327 (45.7%) | loss: 3.271775 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,697 | mfu: 14.7% | epoch: 1 | remaining: 162s    
step 00328 (45.8%) | loss: 3.267319 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,036 | mfu: 14.6% | epoch: 1 | remaining: 162s    
step 00329 (46.0%) | loss: 3.268262 | lrm: 1.00 | dt: 434ms | tok/sec: 1,208,957 | mfu: 14.7% | epoch: 1 | remaining: 162s    
step 00330 (46.1%) | loss: 3.268656 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,909 | mfu: 14.6% | epoch: 1 | remaining: 161s    
step 00331 (46.3%) | loss: 3.269201 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,794 | mfu: 14.6% | epoch: 1 | remaining: 161s    
step 00332 (46.4%) | loss: 3.269708 | lrm: 1.00 | dt: 436ms | tok/sec: 1,202,625 | mfu: 14.6% | epoch: 1 | remaining: 160s    
step 00333 (46.6%) | loss: 3.269551 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,708 | mfu: 14.6% | epoch: 1 | remaining: 160s    
step 00334 (46.7%) | loss: 3.268317 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,933 | mfu: 14.7% | epoch: 1 | remaining: 159s    
step 00335 (46.9%) | loss: 3.267393 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,458 | mfu: 14.6% | epoch: 1 | remaining: 159s    
step 00336 (47.0%) | loss: 3.263847 | lrm: 1.00 | dt: 434ms | tok/sec: 1,206,887 | mfu: 14.7% | epoch: 1 | remaining: 159s    
step 00337 (47.2%) | loss: 3.266650 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,015 | mfu: 14.6% | epoch: 1 | remaining: 158s    
step 00338 (47.3%) | loss: 3.264403 | lrm: 1.00 | dt: 434ms | tok/sec: 1,208,103 | mfu: 14.7% | epoch: 1 | remaining: 158s    
step 00339 (47.4%) | loss: 3.264301 | lrm: 1.00 | dt: 437ms | tok/sec: 1,198,994 | mfu: 14.6% | epoch: 1 | remaining: 157s    
step 00340 (47.6%) | loss: 3.261616 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,139 | mfu: 14.6% | epoch: 1 | remaining: 157s    
step 00341 (47.7%) | loss: 3.264381 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,161 | mfu: 14.6% | epoch: 1 | remaining: 156s    
step 00342 (47.9%) | loss: 3.263260 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,608 | mfu: 14.6% | epoch: 1 | remaining: 156s    
step 00343 (48.0%) | loss: 3.262948 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,894 | mfu: 14.7% | epoch: 1 | remaining: 155s    
step 00344 (48.2%) | loss: 3.265215 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,900 | mfu: 14.6% | epoch: 1 | remaining: 155s    
step 00345 (48.3%) | loss: 3.267926 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,849 | mfu: 14.7% | epoch: 1 | remaining: 155s    
step 00346 (48.5%) | loss: 3.265471 | lrm: 1.00 | dt: 437ms | tok/sec: 1,200,734 | mfu: 14.6% | epoch: 1 | remaining: 154s    
step 00347 (48.6%) | loss: 3.263671 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,173 | mfu: 14.6% | epoch: 1 | remaining: 154s    
step 00348 (48.7%) | loss: 3.262530 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,794 | mfu: 14.6% | epoch: 1 | remaining: 153s    
step 00349 (48.9%) | loss: 3.260663 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,606 | mfu: 14.6% | epoch: 1 | remaining: 153s    
step 00350 (49.0%) | loss: 3.259772 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,316 | mfu: 14.6% | epoch: 1 | remaining: 152s    
step 00351 (49.2%) | loss: 3.258776 | lrm: 1.00 | dt: 437ms | tok/sec: 1,199,171 | mfu: 14.6% | epoch: 1 | remaining: 152s    
step 00352 (49.3%) | loss: 3.256261 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,320 | mfu: 14.7% | epoch: 1 | remaining: 152s    
step 00353 (49.5%) | loss: 3.257894 | lrm: 1.00 | dt: 436ms | tok/sec: 1,201,151 | mfu: 14.6% | epoch: 1 | remaining: 151s    
step 00354 (49.6%) | loss: 3.253572 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,200 | mfu: 14.7% | epoch: 1 | remaining: 151s    
step 00355 (49.8%) | loss: 3.251965 | lrm: 1.00 | dt: 437ms | tok/sec: 1,198,882 | mfu: 14.6% | epoch: 1 | remaining: 150s    
step 00356 (49.9%) | loss: 3.253560 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,707 | mfu: 14.6% | epoch: 1 | remaining: 150s    
step 00357 (50.1%) | loss: 3.252238 | lrm: 1.00 | dt: 435ms | tok/sec: 1,204,360 | mfu: 14.6% | epoch: 1 | remaining: 149s    
step 00358 (50.2%) | loss: 3.251021 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,636 | mfu: 14.6% | epoch: 1 | remaining: 149s    
step 00359 (50.3%) | loss: 3.250258 | lrm: 0.99 | dt: 436ms | tok/sec: 1,202,847 | mfu: 14.6% | epoch: 1 | remaining: 149s    
step 00360 (50.5%) | loss: 3.248703 | lrm: 0.99 | dt: 436ms | tok/sec: 1,201,691 | mfu: 14.6% | epoch: 1 | remaining: 148s    
step 00361 (50.6%) | loss: 3.247807 | lrm: 0.99 | dt: 434ms | tok/sec: 1,206,841 | mfu: 14.7% | epoch: 1 | remaining: 148s    
step 00362 (50.8%) | loss: 3.242153 | lrm: 0.98 | dt: 437ms | tok/sec: 1,199,298 | mfu: 14.6% | epoch: 1 | remaining: 147s    
step 00363 (50.9%) | loss: 3.246752 | lrm: 0.98 | dt: 436ms | tok/sec: 1,202,718 | mfu: 14.6% | epoch: 1 | remaining: 147s    
step 00364 (51.1%) | loss: 3.245133 | lrm: 0.98 | dt: 436ms | tok/sec: 1,201,125 | mfu: 14.6% | epoch: 1 | remaining: 146s    
step 00365 (51.2%) | loss: 3.245663 | lrm: 0.98 | dt: 436ms | tok/sec: 1,203,771 | mfu: 14.6% | epoch: 1 | remaining: 146s    
step 00366 (51.4%) | loss: 3.240756 | lrm: 0.97 | dt: 435ms | tok/sec: 1,204,166 | mfu: 14.6% | epoch: 1 | remaining: 145s    
step 00367 (51.5%) | loss: 3.242158 | lrm: 0.97 | dt: 435ms | tok/sec: 1,206,069 | mfu: 14.7% | epoch: 1 | remaining: 145s    
step 00368 (51.7%) | loss: 3.241871 | lrm: 0.97 | dt: 436ms | tok/sec: 1,202,302 | mfu: 14.6% | epoch: 1 | remaining: 145s    
step 00369 (51.8%) | loss: 3.239050 | lrm: 0.96 | dt: 436ms | tok/sec: 1,202,681 | mfu: 14.6% | epoch: 1 | remaining: 144s    
step 00370 (51.9%) | loss: 3.236060 | lrm: 0.96 | dt: 435ms | tok/sec: 1,204,667 | mfu: 14.6% | epoch: 1 | remaining: 144s    
step 00371 (52.1%) | loss: 3.233746 | lrm: 0.96 | dt: 437ms | tok/sec: 1,200,073 | mfu: 14.6% | epoch: 1 | remaining: 143s    
step 00372 (52.2%) | loss: 3.233464 | lrm: 0.96 | dt: 435ms | tok/sec: 1,205,494 | mfu: 14.7% | epoch: 1 | remaining: 143s    
step 00373 (52.4%) | loss: 3.231182 | lrm: 0.95 | dt: 437ms | tok/sec: 1,200,498 | mfu: 14.6% | epoch: 1 | remaining: 142s    
step 00374 (52.5%) | loss: 3.230500 | lrm: 0.95 | dt: 436ms | tok/sec: 1,203,779 | mfu: 14.6% | epoch: 1 | remaining: 142s    
step 00375 (52.7%) | loss: 3.227827 | lrm: 0.95 | dt: 437ms | tok/sec: 1,199,605 | mfu: 14.6% | epoch: 1 | remaining: 142s    
step 00376 (52.8%) | loss: 3.225960 | lrm: 0.94 | dt: 435ms | tok/sec: 1,203,911 | mfu: 14.6% | epoch: 1 | remaining: 141s    
step 00377 (53.0%) | loss: 3.225715 | lrm: 0.94 | dt: 435ms | tok/sec: 1,204,358 | mfu: 14.6% | epoch: 1 | remaining: 141s    
step 00378 (53.1%) | loss: 3.227244 | lrm: 0.94 | dt: 435ms | tok/sec: 1,204,777 | mfu: 14.7% | epoch: 1 | remaining: 140s    
step 00379 (53.3%) | loss: 3.227786 | lrm: 0.93 | dt: 436ms | tok/sec: 1,201,873 | mfu: 14.6% | epoch: 1 | remaining: 140s    
step 00380 (53.4%) | loss: 3.222165 | lrm: 0.93 | dt: 435ms | tok/sec: 1,205,260 | mfu: 14.7% | epoch: 1 | remaining: 139s    
step 00381 (53.5%) | loss: 3.223478 | lrm: 0.93 | dt: 435ms | tok/sec: 1,204,432 | mfu: 14.6% | epoch: 1 | remaining: 139s    
step 00382 (53.7%) | loss: 3.220981 | lrm: 0.93 | dt: 435ms | tok/sec: 1,205,289 | mfu: 14.7% | epoch: 1 | remaining: 139s    
step 00383 (53.8%) | loss: 3.218223 | lrm: 0.92 | dt: 436ms | tok/sec: 1,202,323 | mfu: 14.6% | epoch: 1 | remaining: 138s    
step 00384 (54.0%) | loss: 3.220136 | lrm: 0.92 | dt: 435ms | tok/sec: 1,204,013 | mfu: 14.6% | epoch: 1 | remaining: 138s    
step 00385 (54.1%) | loss: 3.219470 | lrm: 0.92 | dt: 436ms | tok/sec: 1,202,123 | mfu: 14.6% | epoch: 1 | remaining: 137s    
step 00386 (54.3%) | loss: 3.220227 | lrm: 0.91 | dt: 434ms | tok/sec: 1,207,675 | mfu: 14.7% | epoch: 1 | remaining: 137s    
step 00387 (54.4%) | loss: 3.220625 | lrm: 0.91 | dt: 436ms | tok/sec: 1,202,652 | mfu: 14.6% | epoch: 1 | remaining: 136s    
step 00388 (54.6%) | loss: 3.216597 | lrm: 0.91 | dt: 436ms | tok/sec: 1,201,441 | mfu: 14.6% | epoch: 1 | remaining: 136s    
step 00389 (54.7%) | loss: 3.216244 | lrm: 0.91 | dt: 436ms | tok/sec: 1,203,351 | mfu: 14.6% | epoch: 1 | remaining: 135s    
step 00390 (54.8%) | loss: 3.214516 | lrm: 0.90 | dt: 435ms | tok/sec: 1,205,198 | mfu: 14.7% | epoch: 1 | remaining: 135s    
step 00391 (55.0%) | loss: 3.212615 | lrm: 0.90 | dt: 436ms | tok/sec: 1,202,382 | mfu: 14.6% | epoch: 1 | remaining: 135s    
step 00392 (55.1%) | loss: 3.208875 | lrm: 0.90 | dt: 435ms | tok/sec: 1,205,182 | mfu: 14.7% | epoch: 1 | remaining: 134s    
step 00393 (55.3%) | loss: 3.207570 | lrm: 0.89 | dt: 435ms | tok/sec: 1,206,069 | mfu: 14.7% | epoch: 1 | remaining: 134s    
step 00394 (55.4%) | loss: 3.206567 | lrm: 0.89 | dt: 435ms | tok/sec: 1,204,684 | mfu: 14.6% | epoch: 1 | remaining: 133s    
step 00395 (55.6%) | loss: 3.203439 | lrm: 0.89 | dt: 436ms | tok/sec: 1,201,946 | mfu: 14.6% | epoch: 1 | remaining: 133s    
step 00396 (55.7%) | loss: 3.202467 | lrm: 0.89 | dt: 435ms | tok/sec: 1,203,979 | mfu: 14.6% | epoch: 1 | remaining: 132s    
step 00397 (55.9%) | loss: 3.203924 | lrm: 0.88 | dt: 437ms | tok/sec: 1,200,492 | mfu: 14.6% | epoch: 1 | remaining: 132s    
step 00398 (56.0%) | loss: 3.203508 | lrm: 0.88 | dt: 435ms | tok/sec: 1,206,317 | mfu: 14.7% | epoch: 1 | remaining: 132s    
step 00399 (56.2%) | loss: 3.197455 | lrm: 0.88 | dt: 436ms | tok/sec: 1,203,577 | mfu: 14.6% | epoch: 1 | remaining: 131s    
step 00400 (56.3%) | loss: 3.196848 | lrm: 0.87 | dt: 435ms | tok/sec: 1,205,236 | mfu: 14.7% | epoch: 1 | remaining: 131s    
step 00401 (56.4%) | loss: 3.194047 | lrm: 0.87 | dt: 435ms | tok/sec: 1,204,392 | mfu: 14.6% | epoch: 1 | remaining: 130s    
step 00402 (56.6%) | loss: 3.192272 | lrm: 0.87 | dt: 437ms | tok/sec: 1,200,888 | mfu: 14.6% | epoch: 1 | remaining: 130s    
step 00403 (56.7%) | loss: 3.190701 | lrm: 0.87 | dt: 435ms | tok/sec: 1,205,940 | mfu: 14.7% | epoch: 1 | remaining: 129s    
step 00404 (56.9%) | loss: 3.190106 | lrm: 0.86 | dt: 436ms | tok/sec: 1,202,490 | mfu: 14.6% | epoch: 1 | remaining: 129s    
step 00405 (57.0%) | loss: 3.190678 | lrm: 0.86 | dt: 435ms | tok/sec: 1,204,863 | mfu: 14.7% | epoch: 1 | remaining: 128s    
step 00406 (57.2%) | loss: 3.189501 | lrm: 0.86 | dt: 436ms | tok/sec: 1,202,610 | mfu: 14.6% | epoch: 1 | remaining: 128s    
step 00407 (57.3%) | loss: 3.189997 | lrm: 0.85 | dt: 436ms | tok/sec: 1,203,217 | mfu: 14.6% | epoch: 1 | remaining: 128s    
step 00408 (57.5%) | loss: 3.186800 | lrm: 0.85 | dt: 437ms | tok/sec: 1,198,806 | mfu: 14.6% | epoch: 1 | remaining: 127s    
step 00409 (57.6%) | loss: 3.186052 | lrm: 0.85 | dt: 435ms | tok/sec: 1,204,603 | mfu: 14.6% | epoch: 1 | remaining: 127s    
step 00410 (57.8%) | loss: 3.188508 | lrm: 0.84 | dt: 436ms | tok/sec: 1,202,899 | mfu: 14.6% | epoch: 1 | remaining: 126s    
step 00411 (57.9%) | loss: 3.192214 | lrm: 0.84 | dt: 436ms | tok/sec: 1,203,858 | mfu: 14.6% | epoch: 1 | remaining: 126s    
step 00412 (58.0%) | loss: 3.189952 | lrm: 0.84 | dt: 437ms | tok/sec: 1,199,336 | mfu: 14.6% | epoch: 1 | remaining: 125s    
step 00413 (58.2%) | loss: 3.189372 | lrm: 0.84 | dt: 435ms | tok/sec: 1,205,627 | mfu: 14.7% | epoch: 1 | remaining: 125s    
step 00414 (58.3%) | loss: 3.189274 | lrm: 0.83 | dt: 435ms | tok/sec: 1,204,942 | mfu: 14.7% | epoch: 1 | remaining: 125s    
step 00415 (58.5%) | loss: 3.183516 | lrm: 0.83 | dt: 436ms | tok/sec: 1,202,949 | mfu: 14.6% | epoch: 1 | remaining: 124s    
step 00416 (58.6%) | loss: 3.184891 | lrm: 0.83 | dt: 435ms | tok/sec: 1,203,961 | mfu: 14.6% | epoch: 1 | remaining: 124s    
step 00417 (58.8%) | loss: 3.185135 | lrm: 0.82 | dt: 436ms | tok/sec: 1,203,415 | mfu: 14.6% | epoch: 1 | remaining: 123s    
